Energy(eV)	C_p_DOS	Pt_d_DOS
-22.738319	0.000000	0.000000
-22.718319	0.000000	0.000000
-22.698319	0.000000	0.000000
-22.678319	0.000000	0.000000
-22.658319	0.000000	0.000000
-22.638219	0.000000	0.000000
-22.618219	0.000000	0.000000
-22.598219	0.000000	0.000000
-22.578219	0.000000	0.000000
-22.558219	0.000000	0.000000
-22.538219	0.000000	0.000000
-22.518219	0.000000	0.000000
-22.498219	0.000000	0.000000
-22.478219	0.000000	0.000000
-22.458219	0.000000	0.000000
-22.438119	0.000000	0.000000
-22.418119	0.000000	0.000000
-22.398119	0.000000	0.000000
-22.378119	0.000000	0.000000
-22.358119	0.000000	0.000000
-22.338119	0.000000	0.000000
-22.318119	0.000000	0.000000
-22.298119	0.000000	0.000000
-22.278119	0.000000	0.000000
-22.258119	0.000000	0.000000
-22.238019	0.000000	0.000000
-22.218019	0.000000	0.000000
-22.198019	0.000000	0.000000
-22.178019	0.000000	0.000000
-22.158019	0.000000	0.000000
-22.138019	0.000000	0.000000
-22.118019	0.000000	0.000000
-22.098019	0.000000	0.000000
-22.078019	0.000000	0.000000
-22.058019	0.000000	0.000000
-22.037919	0.000000	0.000000
-22.017919	0.000000	0.000000
-21.997919	0.000000	0.000000
-21.977919	0.000000	0.000000
-21.957919	0.000000	0.000000
-21.937919	0.000000	0.000000
-21.917919	0.000000	0.000000
-21.897919	0.000000	0.000000
-21.877919	0.000000	0.000000
-21.857919	0.000000	0.000000
-21.837819	0.000000	0.000000
-21.817819	0.000000	0.000000
-21.797819	0.000000	0.000000
-21.777819	0.000000	0.000000
-21.757819	0.000000	0.000000
-21.737819	0.000000	0.000000
-21.717819	0.000000	0.000000
-21.697819	0.000000	0.000000
-21.677819	0.000000	0.000000
-21.657819	0.000000	0.000000
-21.637719	0.000000	0.000000
-21.617719	0.000000	0.000000
-21.597719	0.000000	0.000000
-21.577719	0.000000	0.000000
-21.557719	0.000000	0.000000
-21.537719	0.000000	0.000000
-21.517719	0.000000	0.000000
-21.497719	0.000000	0.000000
-21.477719	0.000000	0.000000
-21.457719	0.000000	0.000000
-21.437619	0.000000	0.000000
-21.417619	0.000000	0.000000
-21.397619	0.000000	0.000000
-21.377619	0.000000	0.000000
-21.357619	0.000000	0.000000
-21.337619	0.000000	0.000000
-21.317619	0.000000	0.000000
-21.297619	0.000000	0.000000
-21.277619	0.000000	0.000000
-21.257619	0.000000	0.000000
-21.237519	0.000000	0.000000
-21.217519	0.000000	0.000000
-21.197519	0.000000	0.000000
-21.177519	0.000000	0.000000
-21.157519	0.000000	0.000000
-21.137519	0.000000	0.000000
-21.117519	0.000000	0.000000
-21.097519	0.000000	0.000000
-21.077519	0.000000	0.000000
-21.057519	0.000000	0.000000
-21.037419	0.000000	0.000000
-21.017419	0.000000	0.000000
-20.997419	0.000000	0.000000
-20.977419	0.000000	0.000000
-20.957419	0.000000	0.000000
-20.937419	0.000000	0.000000
-20.917419	0.000000	0.000000
-20.897419	0.000000	0.000000
-20.877419	0.000000	0.000000
-20.857419	0.000000	0.000000
-20.837319	0.000000	0.000000
-20.817319	0.000000	0.000000
-20.797319	0.000000	0.000000
-20.777319	0.000000	0.000000
-20.757319	0.000000	0.000000
-20.737319	0.000000	0.000000
-20.717319	0.000000	0.000000
-20.697319	0.000000	0.000000
-20.677319	0.000000	0.000000
-20.657319	0.000000	0.000000
-20.637219	0.000000	0.000000
-20.617219	0.000000	0.000000
-20.597219	0.000000	0.000000
-20.577219	0.000000	0.000000
-20.557219	0.000000	0.000000
-20.537219	0.000000	0.000000
-20.517219	0.000000	0.000000
-20.497219	0.000000	0.000000
-20.477219	0.000000	0.000000
-20.457219	0.000000	0.000000
-20.437119	0.000000	0.000000
-20.417119	0.000000	0.000000
-20.397119	0.000000	0.000000
-20.377119	0.000000	0.000000
-20.357119	0.000000	0.000000
-20.337119	0.000000	0.000000
-20.317119	0.000000	0.000000
-20.297119	0.000000	0.000000
-20.277119	0.000000	0.000000
-20.257119	0.000000	0.000000
-20.237019	0.000000	0.000000
-20.217019	0.000000	0.000000
-20.197019	0.000000	0.000000
-20.177019	0.000000	0.000000
-20.157019	0.000000	0.000000
-20.137019	0.000000	0.000000
-20.117019	0.000000	0.000000
-20.097019	0.000000	0.000000
-20.077019	0.000000	0.000000
-20.057019	0.000000	0.000000
-20.036919	0.000000	0.000000
-20.016919	0.000000	0.000000
-19.996919	0.000000	0.000000
-19.976919	0.000000	0.000000
-19.956919	0.000000	0.000000
-19.936919	0.000000	0.000000
-19.916919	0.000000	0.000000
-19.896919	0.000000	0.000000
-19.876919	0.000000	0.000000
-19.856919	0.000000	0.000000
-19.836819	0.000000	0.000000
-19.816819	0.000000	0.000000
-19.796819	0.000000	0.000000
-19.776819	0.000000	0.000000
-19.756819	0.000000	0.000000
-19.736819	0.000000	0.000000
-19.716819	0.000000	0.000000
-19.696819	0.000000	0.000000
-19.676819	0.000000	0.000000
-19.656819	0.000000	0.000000
-19.636719	0.000000	0.000000
-19.616719	0.000000	0.000000
-19.596719	0.000000	0.000000
-19.576719	0.000000	0.000000
-19.556719	0.000000	0.000000
-19.536719	0.000000	0.000000
-19.516719	0.000000	0.000000
-19.496719	0.000000	0.000000
-19.476719	0.000000	0.000000
-19.456719	0.000000	0.000000
-19.436619	0.000000	0.000000
-19.416619	0.000000	0.000000
-19.396619	0.000000	0.000000
-19.376619	0.000000	0.000000
-19.356619	0.000000	0.000000
-19.336619	0.000000	0.000000
-19.316619	0.000000	0.000000
-19.296619	0.000000	0.000000
-19.276619	0.000000	0.000000
-19.256619	0.000000	0.000000
-19.236519	0.000000	0.000000
-19.216519	0.000000	0.000000
-19.196519	0.000000	0.000000
-19.176519	0.000000	0.000000
-19.156519	0.000000	0.000000
-19.136519	0.000000	0.000000
-19.116519	0.000000	0.000000
-19.096519	0.000000	0.000000
-19.076519	0.000000	0.000000
-19.056519	0.000000	0.000000
-19.036419	0.000000	0.000000
-19.016419	0.000000	0.000000
-18.996419	0.000000	0.000000
-18.976419	0.000000	0.000000
-18.956419	0.000000	0.000000
-18.936419	0.000000	0.000000
-18.916419	0.000000	0.000000
-18.896419	0.000000	0.000000
-18.876419	0.000000	0.000000
-18.856419	0.000000	0.000000
-18.836319	0.000000	0.000000
-18.816319	0.000000	0.000000
-18.796319	0.000000	0.000000
-18.776319	0.000000	0.000000
-18.756319	0.000000	0.000000
-18.736319	0.000000	0.000000
-18.716319	0.000000	0.000000
-18.696319	0.000000	0.000000
-18.676319	0.000000	0.000000
-18.656319	0.000000	0.000000
-18.636219	0.000000	0.000000
-18.616219	0.000000	0.000000
-18.596219	0.000000	0.000000
-18.576219	0.000000	0.000000
-18.556219	0.000000	0.000000
-18.536219	0.000000	0.000000
-18.516219	0.000000	0.000000
-18.496219	0.000000	0.000000
-18.476219	0.000000	0.000000
-18.456219	0.000000	0.000000
-18.436119	0.000000	0.000000
-18.416119	0.000000	0.000000
-18.396119	0.000000	0.000000
-18.376119	0.000000	0.000000
-18.356119	0.000000	0.000000
-18.336119	0.000000	0.000000
-18.316119	0.000000	0.000000
-18.296119	0.000000	0.000000
-18.276119	0.000000	0.000000
-18.256119	0.000000	0.000000
-18.236019	0.000000	0.000000
-18.216019	0.000000	0.000000
-18.196019	0.000000	0.000000
-18.176019	0.000000	0.000000
-18.156019	0.000000	0.000000
-18.136019	0.000000	0.000000
-18.116019	0.000000	0.000000
-18.096019	0.000000	0.000000
-18.076019	0.000000	0.000000
-18.056019	0.000000	0.000000
-18.035919	0.000000	0.000000
-18.015919	0.000000	0.000000
-17.995919	0.000000	0.000000
-17.975919	0.000000	0.000000
-17.955919	0.000000	0.000000
-17.935919	0.000000	0.000000
-17.915919	0.000000	0.000000
-17.895919	0.000000	0.000000
-17.875919	0.000000	0.000000
-17.855919	0.000000	0.000000
-17.835819	0.000000	0.000000
-17.815819	0.000000	0.000000
-17.795819	0.000000	0.000000
-17.775819	0.000000	0.000000
-17.755819	0.000000	0.000000
-17.735819	0.000000	0.000000
-17.715819	0.000000	0.000000
-17.695819	0.000000	0.000000
-17.675819	0.000000	0.000000
-17.655819	0.000000	0.000000
-17.635719	0.000000	0.000000
-17.615719	0.000000	0.000000
-17.595719	0.000000	0.000000
-17.575719	0.000000	0.000000
-17.555719	0.000000	0.000000
-17.535719	0.000000	0.000000
-17.515719	0.000000	0.000000
-17.495719	0.000000	0.000000
-17.475719	0.000000	0.000000
-17.455719	0.000000	0.000000
-17.435619	0.000000	0.000000
-17.415619	0.000000	0.000000
-17.395619	0.000000	0.000000
-17.375619	0.000000	0.000000
-17.355619	0.000000	0.000000
-17.335619	0.000000	0.000000
-17.315619	0.000000	0.000000
-17.295619	0.000000	0.000000
-17.275619	0.000000	0.000000
-17.255619	0.000000	0.000000
-17.235519	0.000000	0.000000
-17.215519	0.000000	0.000000
-17.195519	0.000000	0.000000
-17.175519	0.000000	0.000000
-17.155519	0.000000	0.000000
-17.135519	0.000000	0.000000
-17.115519	0.000000	0.000000
-17.095519	0.000000	0.000000
-17.075519	0.000000	0.000000
-17.055519	0.000000	0.000000
-17.035419	0.000000	0.000000
-17.015419	0.000000	0.000000
-16.995419	0.000000	0.000000
-16.975419	0.000000	0.000000
-16.955419	0.000000	0.000000
-16.935419	0.000000	0.000000
-16.915419	0.000000	0.000000
-16.895419	0.000000	0.000000
-16.875419	0.000000	0.000000
-16.855419	0.000000	0.000000
-16.835319	0.000000	0.000000
-16.815319	0.000000	0.000000
-16.795319	0.000000	0.000000
-16.775319	0.000000	0.000000
-16.755319	0.000000	0.000000
-16.735319	0.000000	0.000000
-16.715319	0.000000	0.000000
-16.695319	0.000000	0.000000
-16.675319	0.000000	0.000000
-16.655319	0.000000	0.000000
-16.635219	0.000000	0.000000
-16.615219	0.000000	0.000000
-16.595219	0.000000	0.000000
-16.575219	0.000000	0.000000
-16.555219	0.000000	0.000000
-16.535219	0.000000	0.000000
-16.515219	0.000000	0.000000
-16.495219	0.000000	0.000000
-16.475219	0.000000	0.000000
-16.455219	0.000000	0.000000
-16.435119	0.000000	0.000000
-16.415119	0.000000	0.000000
-16.395119	0.000000	0.000000
-16.375119	0.000000	0.000000
-16.355119	0.000000	0.000000
-16.335119	0.000000	0.000000
-16.315119	0.000000	0.000000
-16.295119	0.000000	0.000000
-16.275119	0.000000	0.000000
-16.255119	0.000000	0.000000
-16.235019	0.000000	0.000000
-16.215019	0.000000	0.000000
-16.195019	0.000000	0.000000
-16.175019	0.000000	0.000000
-16.155019	0.000000	0.000000
-16.135019	0.000000	0.000000
-16.115019	0.000000	0.000000
-16.095019	0.000000	0.000000
-16.075019	0.000000	0.000000
-16.055019	0.000000	0.000000
-16.034919	0.000000	0.000000
-16.014919	0.000000	0.000000
-15.994919	0.000000	0.000000
-15.974919	0.000000	0.000000
-15.954919	0.000000	0.000000
-15.934919	0.000000	0.000000
-15.914919	0.000000	0.000000
-15.894919	0.000000	0.000000
-15.874919	0.000000	0.000000
-15.854919	0.000000	0.000000
-15.834819	0.000000	0.000000
-15.814819	0.000000	0.000000
-15.794819	0.000000	0.000000
-15.774819	0.000000	0.000000
-15.754819	0.000000	0.000000
-15.734819	0.000000	0.000000
-15.714819	0.000000	0.000000
-15.694819	0.000000	0.000000
-15.674819	0.000000	0.000000
-15.654819	0.000000	0.000000
-15.634719	0.000000	0.000000
-15.614719	0.000000	0.000000
-15.594719	0.000000	0.000000
-15.574719	0.000000	0.000000
-15.554719	0.000000	0.000000
-15.534719	0.000000	0.000000
-15.514719	0.000000	0.000000
-15.494719	0.000000	0.000000
-15.474719	0.000000	0.000000
-15.454719	0.000000	0.000000
-15.434619	0.000000	0.000000
-15.414619	0.000000	0.000000
-15.394619	0.000000	0.000000
-15.374619	0.000000	0.000000
-15.354619	0.000000	0.000000
-15.334619	0.000000	0.000000
-15.314619	0.000000	0.000000
-15.294619	0.000000	0.000000
-15.274619	0.000000	0.000000
-15.254619	0.000000	0.000000
-15.234519	0.000000	0.000000
-15.214519	0.000000	0.000000
-15.194519	0.000000	0.000000
-15.174519	0.000000	0.000000
-15.154519	0.000000	0.000000
-15.134519	0.000000	0.000000
-15.114519	0.000000	0.000000
-15.094519	0.000000	0.000000
-15.074519	0.000000	0.000000
-15.054519	0.000000	0.000000
-15.034419	0.000000	0.000000
-15.014419	0.000000	0.000000
-14.994419	0.000000	0.000000
-14.974419	0.000000	0.000000
-14.954419	0.000000	0.000000
-14.934419	0.000000	0.000000
-14.914419	0.000000	0.000000
-14.894419	0.000000	0.000000
-14.874419	0.000000	0.000000
-14.854419	0.000000	0.000000
-14.834319	0.000000	0.000000
-14.814319	0.000000	0.000000
-14.794319	0.000000	0.000000
-14.774319	0.000000	0.000000
-14.754319	0.000000	0.000000
-14.734319	0.000000	0.000000
-14.714319	0.000000	0.000000
-14.694319	0.000000	0.000000
-14.674319	0.000000	0.000000
-14.654319	0.000000	0.000000
-14.634219	0.000000	0.000000
-14.614219	0.000000	0.000000
-14.594219	0.000000	0.000000
-14.574219	0.000000	0.000000
-14.554219	0.000000	0.000000
-14.534219	0.000000	0.000000
-14.514219	0.000000	0.000000
-14.494219	0.000000	0.000000
-14.474219	0.000000	0.000000
-14.454219	0.000000	0.000000
-14.434119	0.000000	0.000000
-14.414119	0.000000	0.000000
-14.394119	0.000000	0.000000
-14.374119	0.000000	0.000000
-14.354119	0.000000	0.000000
-14.334119	0.000000	0.000000
-14.314119	0.000000	0.000000
-14.294119	0.000000	0.000000
-14.274119	0.000000	0.000000
-14.254119	0.000000	0.000000
-14.234019	0.000000	0.000000
-14.214019	0.000000	0.000000
-14.194019	0.000000	0.000000
-14.174019	0.000000	0.000000
-14.154019	0.000000	0.000000
-14.134019	0.000000	0.000000
-14.114019	0.000000	0.000000
-14.094019	0.000000	0.000000
-14.074019	0.000000	0.000000
-14.054019	0.000000	0.000000
-14.033919	0.000000	0.000000
-14.013919	0.000000	0.000000
-13.993919	0.000000	0.000000
-13.973919	0.000000	0.000000
-13.953919	0.000000	0.000000
-13.933919	0.000000	0.000000
-13.913919	0.000000	0.000000
-13.893919	0.000000	0.000000
-13.873919	0.000000	0.000000
-13.853919	0.000000	0.000000
-13.833819	0.000000	0.000000
-13.813819	0.000000	0.000000
-13.793819	0.000000	0.000000
-13.773819	0.000000	0.000000
-13.753819	0.000000	0.000000
-13.733819	0.000000	0.000000
-13.713819	0.000000	0.000000
-13.693819	0.000000	0.000000
-13.673819	0.000000	0.000000
-13.653819	0.000000	0.000000
-13.633719	0.000000	0.000000
-13.613719	0.000000	0.000000
-13.593719	0.000000	0.000000
-13.573719	0.000000	0.000000
-13.553719	0.000000	0.000000
-13.533719	0.000000	0.000000
-13.513719	0.000000	0.000000
-13.493719	0.000000	0.000000
-13.473719	0.000000	0.000000
-13.453719	0.000000	0.000000
-13.433619	0.000000	0.000000
-13.413619	0.000000	0.000000
-13.393619	0.000000	0.000000
-13.373619	0.000000	0.000000
-13.353619	0.000000	0.000000
-13.333619	0.000000	0.000000
-13.313619	0.000000	0.000000
-13.293619	0.000000	0.000000
-13.273619	0.000000	0.000000
-13.253619	0.000000	0.000000
-13.233519	0.000000	0.000000
-13.213519	0.000000	0.000000
-13.193519	0.000000	0.000000
-13.173519	0.000000	0.000000
-13.153519	0.000000	0.000000
-13.133519	0.000000	0.000000
-13.113519	0.000000	0.000000
-13.093519	0.000000	0.000000
-13.073519	0.000000	0.000000
-13.053519	0.000000	0.000000
-13.033419	0.000000	0.000000
-13.013419	0.000000	0.000000
-12.993419	0.000000	0.000000
-12.973419	0.000000	0.000000
-12.953419	0.000000	0.000000
