Energy(eV)	C_p_DOS	Pt_d_DOS
-12.235714	0.000000	0.000000
-12.215714	0.000000	0.000000
-12.195714	0.000000	0.000000
-12.175714	0.000000	0.000000
-12.155714	0.000000	0.000000
-12.135714	0.000000	0.000000
-12.115614	0.000000	0.000000
-12.095614	0.000000	0.000000
-12.075614	0.000000	0.000000
-12.055614	0.000000	0.000000
-12.035614	0.000000	0.000000
-12.015614	0.000000	0.000000
-11.995614	0.000000	0.000000
-11.975614	0.000000	0.000000
-11.955614	0.000000	0.000000
-11.935614	0.000000	0.000000
-11.915514	0.000044	0.000146
-11.895514	0.000119	0.000390
-11.875514	0.000251	0.000825
-11.855514	0.000509	0.001675
-11.835514	0.000993	0.003269
-11.815514	0.001863	0.006130
-11.795514	0.003359	0.011046
-11.775514	0.005818	0.019131
-11.755514	0.009684	0.031841
-11.735514	0.015492	0.050929
-11.715414	0.023818	0.078285
-11.695414	0.035192	0.115647
-11.675414	0.049971	0.164183
-11.655414	0.068192	0.224010
-11.635414	0.089434	0.293732
-11.615414	0.112725	0.370156
-11.595414	0.136550	0.448301
-11.575414	0.158970	0.521805
-11.555414	0.177868	0.583717
-11.535414	0.191267	0.627559
-11.515314	0.197672	0.648437
-11.495314	0.196342	0.643937
-11.475314	0.187433	0.614588
-11.455314	0.171969	0.563756
-11.435314	0.151643	0.497013
-11.415314	0.128519	0.421129
-11.395314	0.104685	0.342953
-11.375314	0.081955	0.268429
-11.355314	0.061666	0.201929
-11.335314	0.044596	0.145997
-11.315214	0.030997	0.101454
-11.295214	0.020708	0.067760
-11.275214	0.013296	0.043497
-11.255214	0.008205	0.026837
-11.235214	0.004867	0.015914
-11.215214	0.002774	0.009070
-11.195214	0.001520	0.004969
-11.175214	0.000801	0.002616
-11.155214	0.000405	0.001324
-11.135214	0.000197	0.000644
-11.115114	0.000092	0.000301
-11.095114	0.000022	0.000071
-11.075114	0.000000	0.000000
-11.055114	0.000000	0.000000
-11.035114	0.000000	0.000000
-11.015114	0.000000	0.000000
-10.995114	0.000000	0.000000
-10.975114	0.000000	0.000000
-10.955114	0.000000	0.000000
-10.935114	0.000000	0.000000
-10.915014	0.000000	0.000000
-10.895014	0.000000	0.000000
-10.875014	0.000000	0.000000
-10.855014	0.000000	0.000000
-10.835014	0.000000	0.000000
-10.815014	0.000000	0.000000
-10.795014	0.000000	0.000000
-10.775014	0.000000	0.000000
-10.755014	0.000000	0.000000
-10.735014	0.000000	0.000000
-10.714914	0.000000	0.000000
-10.694914	0.000000	0.000000
-10.674914	0.000000	0.000000
-10.654914	0.000000	0.000000
-10.634914	0.000000	0.000000
-10.614914	0.000000	0.000000
-10.594914	0.000000	0.000000
-10.574914	0.000000	0.000000
-10.554914	0.000000	0.000000
-10.534914	0.000000	0.000000
-10.514814	0.000000	0.000000
-10.494814	0.000000	0.000000
-10.474814	0.000000	0.000000
-10.454814	0.000000	0.000000
-10.434814	0.000000	0.000000
-10.414814	0.000000	0.000000
-10.394814	0.000000	0.000000
-10.374814	0.000000	0.000000
-10.354814	0.000000	0.000000
-10.334814	0.000000	0.000000
-10.314714	0.000000	0.000000
-10.294714	0.000000	0.000000
-10.274714	0.000000	0.000000
-10.254714	0.000000	0.000000
-10.234714	0.000000	0.000000
-10.214714	0.000000	0.000000
-10.194714	0.000000	0.000000
-10.174714	0.000000	0.000000
-10.154714	0.000000	0.000000
-10.134714	0.000000	0.000000
-10.114614	0.000000	0.000000
-10.094614	0.000000	0.000000
-10.074614	0.000000	0.000000
-10.054614	0.000000	0.000000
-10.034614	0.000000	0.000000
-10.014614	0.000000	0.000000
-9.994614	0.000000	0.000000
-9.974614	0.000000	0.000000
-9.954614	0.000000	0.000000
-9.934614	0.000000	0.000000
-9.914514	0.000000	0.000000
-9.894514	0.000000	0.000000
-9.874514	0.000000	0.000000
-9.854514	0.000000	0.000000
-9.834514	0.000000	0.000000
-9.814514	0.000000	0.000000
-9.794514	0.000000	0.000000
-9.774514	0.000000	0.000000
-9.754514	0.000000	0.000000
-9.734514	0.000000	0.000000
-9.714414	0.000000	0.000000
-9.694414	0.000000	0.000000
-9.674414	0.000000	0.000000
-9.654414	0.000000	0.000000
-9.634414	0.000000	0.000000
-9.614414	0.000000	0.000000
-9.594414	0.000000	0.000001
-9.574414	0.000001	0.000001
-9.554414	0.000002	0.000003
-9.534414	0.000003	0.000005
-9.514314	0.000005	0.000008
-9.494314	0.000009	0.000014
-9.474314	0.000015	0.000023
-9.454314	0.000024	0.000037
-9.434314	0.000037	0.000057
-9.414314	0.000055	0.000086
-9.394314	0.000080	0.000126
-9.374314	0.000112	0.000181
-9.354314	0.000154	0.000254
-9.334314	0.000205	0.000351
-9.314214	0.000267	0.000478
