Energy(eV)	C_p_DOS	Pt_d_DOS
-18.954571	0.000000	0.000000
-18.934571	0.000000	0.000000
-18.914571	0.000000	0.000000
-18.894571	0.000000	0.000000
-18.874571	0.000000	0.000000
-18.854571	0.000000	0.000000
-18.834571	0.000000	0.000000
-18.814471	0.000000	0.000000
-18.794471	0.000000	0.000000
-18.774471	0.000000	0.000000
-18.754471	0.000000	0.000000
-18.734471	0.000000	0.000000
-18.714471	0.000000	0.000000
-18.694471	0.000000	0.000000
-18.674471	0.000000	0.000000
-18.654471	0.000000	0.000000
-18.634471	0.000000	0.000000
-18.614371	0.000000	0.000000
-18.594371	0.000000	0.000000
-18.574371	0.000000	0.000000
-18.554371	0.000000	0.000000
-18.534371	0.000000	0.000000
-18.514371	0.000000	0.000000
-18.494371	0.000000	0.000000
-18.474371	0.000000	0.000000
-18.454371	0.000000	0.000000
-18.434371	0.000000	0.000000
-18.414271	0.000000	0.000000
-18.394271	0.000000	0.000000
-18.374271	0.000000	0.000000
-18.354271	0.000000	0.000000
-18.334271	0.000000	0.000000
-18.314271	0.000000	0.000000
-18.294271	0.000000	0.000000
-18.274271	0.000000	0.000000
-18.254271	0.000000	0.000000
-18.234271	0.000000	0.000000
-18.214171	0.000000	0.000000
-18.194171	0.000000	0.000000
-18.174171	0.000000	0.000000
-18.154171	0.000000	0.000000
-18.134171	0.000000	0.000000
-18.114171	0.000000	0.000000
-18.094171	0.000000	0.000000
-18.074171	0.000000	0.000000
-18.054171	0.000000	0.000000
-18.034171	0.000000	0.000000
-18.014071	0.000000	0.000000
-17.994071	0.000000	0.000000
-17.974071	0.000000	0.000000
-17.954071	0.000000	0.000000
-17.934071	0.000000	0.000000
-17.914071	0.000000	0.000000
-17.894071	0.000000	0.000000
-17.874071	0.000000	0.000000
-17.854071	0.000000	0.000000
-17.834071	0.000000	0.000000
-17.813971	0.000000	0.000000
-17.793971	0.000000	0.000000
-17.773971	0.000000	0.000000
-17.753971	0.000000	0.000000
-17.733971	0.000000	0.000000
-17.713971	0.000000	0.000000
-17.693971	0.000000	0.000000
-17.673971	0.000000	0.000000
-17.653971	0.000000	0.000000
-17.633971	0.000000	0.000000
-17.613871	0.000000	0.000000
-17.593871	0.000000	0.000000
-17.573871	0.000000	0.000000
-17.553871	0.000000	0.000000
-17.533871	0.000000	0.000000
-17.513871	0.000000	0.000000
-17.493871	0.000000	0.000000
-17.473871	0.000000	0.000000
-17.453871	0.000000	0.000000
-17.433871	0.000000	0.000000
-17.413771	0.000000	0.000000
-17.393771	0.000000	0.000000
-17.373771	0.000000	0.000000
-17.353771	0.000000	0.000000
-17.333771	0.000000	0.000000
-17.313771	0.000000	0.000000
-17.293771	0.000000	0.000000
-17.273771	0.000000	0.000000
-17.253771	0.000000	0.000000
-17.233771	0.000000	0.000000
-17.213671	0.000000	0.000000
-17.193671	0.000000	0.000000
-17.173671	0.000000	0.000000
-17.153671	0.000000	0.000000
-17.133671	0.000000	0.000000
-17.113671	0.000000	0.000000
-17.093671	0.000000	0.000000
-17.073671	0.000000	0.000000
-17.053671	0.000000	0.000000
-17.033671	0.000000	0.000000
-17.013571	0.000000	0.000000
-16.993571	0.000000	0.000000
-16.973571	0.000000	0.000000
-16.953571	0.000000	0.000000
-16.933571	0.000000	0.000000
-16.913571	0.000000	0.000000
-16.893571	0.000000	0.000000
-16.873571	0.000000	0.000000
-16.853571	0.000000	0.000000
-16.833571	0.000000	0.000000
-16.813471	0.000000	0.000000
-16.793471	0.000000	0.000000
-16.773471	0.000000	0.000000
-16.753471	0.000000	0.000000
-16.733471	0.000000	0.000000
-16.713471	0.000000	0.000000
-16.693471	0.000000	0.000000
-16.673471	0.000000	0.000000
-16.653471	0.000000	0.000000
-16.633471	0.000000	0.000000
-16.613371	0.000000	0.000000
-16.593371	0.000000	0.000000
-16.573371	0.000000	0.000000
-16.553371	0.000000	0.000000
-16.533371	0.000000	0.000000
-16.513371	0.000000	0.000000
-16.493371	0.000000	0.000000
-16.473371	0.000000	0.000000
-16.453371	0.000000	0.000000
-16.433371	0.000000	0.000000
-16.413271	0.000000	0.000000
-16.393271	0.000000	0.000000
-16.373271	0.000000	0.000000
-16.353271	0.000000	0.000000
-16.333271	0.000000	0.000000
-16.313271	0.000000	0.000000
-16.293271	0.000000	0.000000
-16.273271	0.000000	0.000000
-16.253271	0.000000	0.000000
-16.233271	0.000000	0.000000
-16.213171	0.000000	0.000000
-16.193171	0.000000	0.000000
-16.173171	0.000000	0.000000
-16.153171	0.000000	0.000000
-16.133171	0.000000	0.000000
-16.113171	0.000000	0.000000
-16.093171	0.000000	0.000000
-16.073171	0.000000	0.000000
-16.053171	0.000000	0.000000
-16.033171	0.000000	0.000000
-16.013071	0.000000	0.000000
-15.993071	0.000000	0.000000
-15.973071	0.000000	0.000000
-15.953071	0.000000	0.000000
-15.933071	0.000000	0.000000
-15.913071	0.000000	0.000000
-15.893071	0.000000	0.000000
-15.873071	0.000000	0.000000
-15.853071	0.000000	0.000000
-15.833071	0.000000	0.000000
-15.812971	0.000000	0.000000
-15.792971	0.000000	0.000000
-15.772971	0.000000	0.000000
-15.752971	0.000000	0.000000
-15.732971	0.000000	0.000000
-15.712971	0.000000	0.000000
-15.692971	0.000000	0.000000
-15.672971	0.000000	0.000000
-15.652971	0.000000	0.000000
-15.632971	0.000000	0.000000
-15.612871	0.000000	0.000000
-15.592871	0.000000	0.000000
-15.572871	0.000000	0.000000
-15.552871	0.000000	0.000000
-15.532871	0.000000	0.000000
-15.512871	0.000000	0.000000
-15.492871	0.000000	0.000000
-15.472871	0.000000	0.000000
-15.452871	0.000000	0.000000
-15.432871	0.000000	0.000000
-15.412771	0.000000	0.000000
-15.392771	0.000000	0.000000
-15.372771	0.000000	0.000000
-15.352771	0.000000	0.000000
-15.332771	0.000000	0.000000
-15.312771	0.000000	0.000000
-15.292771	0.000000	0.000000
-15.272771	0.000000	0.000000
-15.252771	0.000000	0.000000
-15.232771	0.000000	0.000000
-15.212671	0.000000	0.000000
-15.192671	0.000000	0.000000
-15.172671	0.000000	0.000000
-15.152671	0.000000	0.000000
-15.132671	0.000000	0.000000
-15.112671	0.000000	0.000000
-15.092671	0.000000	0.000000
-15.072671	0.000000	0.000000
-15.052671	0.000000	0.000000
-15.032671	0.000000	0.000000
-15.012571	0.000000	0.000000
-14.992571	0.000000	0.000000
-14.972571	0.000000	0.000000
-14.952571	0.000000	0.000000
-14.932571	0.000000	0.000000
-14.912571	0.000000	0.000000
-14.892571	0.000000	0.000000
-14.872571	0.000000	0.000000
-14.852571	0.000000	0.000000
-14.832571	0.000000	0.000000
-14.812471	0.000000	0.000000
-14.792471	0.000000	0.000000
-14.772471	0.000000	0.000000
-14.752471	0.000000	0.000000
-14.732471	0.000000	0.000000
-14.712471	0.000000	0.000000
-14.692471	0.000000	0.000000
-14.672471	0.000000	0.000000
-14.652471	0.000000	0.000000
-14.632471	0.000000	0.000000
-14.612371	0.000000	0.000000
-14.592371	0.000000	0.000000
-14.572371	0.000000	0.000000
-14.552371	0.000000	0.000000
-14.532371	0.000000	0.000000
-14.512371	0.000000	0.000000
-14.492371	0.000000	0.000000
-14.472371	0.000000	0.000000
-14.452371	0.000000	0.000000
-14.432371	0.000000	0.000000
-14.412271	0.000000	0.000000
-14.392271	0.000000	0.000000
-14.372271	0.000000	0.000000
-14.352271	0.000000	0.000000
-14.332271	0.000000	0.000000
-14.312271	0.000000	0.000000
-14.292271	0.000000	0.000000
-14.272271	0.000000	0.000000
-14.252271	0.000000	0.000000
-14.232271	0.000000	0.000000
-14.212171	0.000000	0.000000
-14.192171	0.000000	0.000000
-14.172171	0.000000	0.000000
-14.152171	0.000000	0.000000
-14.132171	0.000000	0.000000
-14.112171	0.000000	0.000000
-14.092171	0.000000	0.000000
-14.072171	0.000000	0.000000
-14.052171	0.000000	0.000000
-14.032171	0.000000	0.000000
-14.012071	0.000000	0.000000
-13.992071	0.000000	0.000000
-13.972071	0.000000	0.000000
-13.952071	0.000000	0.000000
-13.932071	0.000000	0.000000
-13.912071	0.000000	0.000000
-13.892071	0.000000	0.000000
-13.872071	0.000000	0.000000
-13.852071	0.000000	0.000000
-13.832071	0.000000	0.000000
-13.811971	0.000000	0.000000
-13.791971	0.000001	0.000000
-13.771971	0.000028	0.000008
-13.751971	0.000061	0.000018
-13.731971	0.000127	0.000038
-13.711971	0.000255	0.000077
-13.691971	0.000493	0.000149
-13.671971	0.000916	0.000278
-13.651971	0.001635	0.000495
-13.631971	0.002803	0.000849
-13.611871	0.004618	0.001399
-13.591871	0.007310	0.002215
-13.571871	0.011118	0.003368
-13.551871	0.016247	0.004922
-13.531871	0.022810	0.006910
-13.511871	0.030769	0.009320
-13.491871	0.039877	0.012079
-13.471871	0.049655	0.015041
-13.451871	0.059405	0.017994
-13.431871	0.068283	0.020683
-13.411771	0.075410	0.022841
-13.391771	0.080015	0.024235
-13.371771	0.081571	0.024706
-13.351771	0.079896	0.024199
-13.331771	0.075186	0.022772
-13.311771	0.067978	0.020588
-13.291771	0.059051	0.017884
-13.271771	0.049284	0.014926
-13.251771	0.039519	0.011968
-13.231771	0.030445	0.009220
-13.211671	0.022535	0.006825
-13.191671	0.016026	0.004853
-13.171671	0.010950	0.003316
-13.151671	0.007188	0.002177
-13.131671	0.004533	0.001373
-13.111671	0.002747	0.000832
-13.091671	0.001599	0.000484
-13.071671	0.000895	0.000271
-13.051671	0.000481	0.000146
-13.031671	0.000248	0.000075
-13.011571	0.000123	0.000037
-12.991571	0.000059	0.000018
-12.971571	0.000027	0.000008
-12.951571	0.000000	0.000000
-12.931571	0.000000	0.000000
-12.911571	0.000000	0.000000
-12.891571	0.000000	0.000000
-12.871571	0.000000	0.000000
-12.851571	0.000000	0.000000
-12.831571	0.000000	0.000000
-12.811471	0.000000	0.000000
-12.791471	0.000000	0.000000
-12.771471	0.000000	0.000000
-12.751471	0.000000	0.000000
-12.731471	0.000000	0.000000
-12.711471	0.000000	0.000000
-12.691471	0.000000	0.000000
-12.671471	0.000000	0.000000
-12.651471	0.000000	0.000000
-12.631471	0.000000	0.000000
-12.611371	0.000000	0.000000
-12.591371	0.000000	0.000000
