Energy(eV)	C_p_DOS	Pt_d_DOS
-22.622277	0.000000	0.000000
-22.602277	0.000000	0.000000
-22.582277	0.000000	0.000000
-22.562277	0.000000	0.000000
-22.542277	0.000000	0.000000
-22.522177	0.000000	0.000000
-22.502177	0.000000	0.000000
-22.482177	0.000000	0.000000
-22.462177	0.000000	0.000000
-22.442177	0.000000	0.000000
-22.422177	0.000000	0.000000
-22.402177	0.000000	0.000000
-22.382177	0.000000	0.000000
-22.362177	0.000000	0.000000
-22.342177	0.000000	0.000000
-22.322077	0.000000	0.000000
-22.302077	0.000000	0.000000
-22.282077	0.000000	0.000000
-22.262077	0.000000	0.000000
-22.242077	0.000000	0.000000
-22.222077	0.000000	0.000000
-22.202077	0.000000	0.000000
-22.182077	0.000000	0.000000
-22.162077	0.000000	0.000000
-22.142077	0.000000	0.000000
-22.121977	0.000000	0.000000
-22.101977	0.000000	0.000000
-22.081977	0.000000	0.000000
-22.061977	0.000000	0.000000
-22.041977	0.000000	0.000000
-22.021977	0.000000	0.000000
-22.001977	0.000000	0.000000
-21.981977	0.000000	0.000000
-21.961977	0.000000	0.000000
-21.941977	0.000000	0.000000
-21.921877	0.000000	0.000000
-21.901877	0.000000	0.000000
-21.881877	0.000000	0.000000
-21.861877	0.000000	0.000000
-21.841877	0.000000	0.000000
-21.821877	0.000000	0.000000
-21.801877	0.000000	0.000000
-21.781877	0.000000	0.000000
-21.761877	0.000000	0.000000
-21.741877	0.000000	0.000000
-21.721777	0.000000	0.000000
-21.701777	0.000000	0.000000
-21.681777	0.000000	0.000000
-21.661777	0.000000	0.000000
-21.641777	0.000000	0.000000
-21.621777	0.000000	0.000000
-21.601777	0.000000	0.000000
-21.581777	0.000000	0.000000
-21.561777	0.000000	0.000000
-21.541777	0.000000	0.000000
-21.521677	0.000000	0.000000
-21.501677	0.000000	0.000000
-21.481677	0.000000	0.000000
-21.461677	0.000000	0.000000
-21.441677	0.000000	0.000000
-21.421677	0.000000	0.000000
-21.401677	0.000000	0.000000
-21.381677	0.000000	0.000000
-21.361677	0.000000	0.000000
-21.341677	0.000000	0.000000
-21.321577	0.000000	0.000000
-21.301577	0.000000	0.000000
-21.281577	0.000000	0.000000
-21.261577	0.000000	0.000000
-21.241577	0.000000	0.000000
-21.221577	0.000000	0.000000
-21.201577	0.000000	0.000000
-21.181577	0.000000	0.000000
-21.161577	0.000000	0.000000
-21.141577	0.000000	0.000000
-21.121477	0.000000	0.000000
-21.101477	0.000000	0.000000
-21.081477	0.000000	0.000000
-21.061477	0.000000	0.000000
-21.041477	0.000000	0.000000
-21.021477	0.000000	0.000000
-21.001477	0.000000	0.000000
-20.981477	0.000000	0.000000
-20.961477	0.000000	0.000000
-20.941477	0.000000	0.000000
-20.921377	0.000000	0.000000
-20.901377	0.000000	0.000000
-20.881377	0.000000	0.000000
-20.861377	0.000000	0.000000
-20.841377	0.000000	0.000000
-20.821377	0.000000	0.000000
-20.801377	0.000000	0.000000
-20.781377	0.000000	0.000000
-20.761377	0.000000	0.000000
-20.741377	0.000000	0.000000
-20.721277	0.000000	0.000000
-20.701277	0.000000	0.000000
-20.681277	0.000000	0.000000
-20.661277	0.000000	0.000000
-20.641277	0.000000	0.000000
-20.621277	0.000000	0.000000
-20.601277	0.000000	0.000000
-20.581277	0.000000	0.000000
-20.561277	0.000000	0.000000
-20.541277	0.000000	0.000000
-20.521177	0.000000	0.000000
-20.501177	0.000000	0.000000
-20.481177	0.000000	0.000000
-20.461177	0.000000	0.000000
-20.441177	0.000000	0.000000
-20.421177	0.000000	0.000000
-20.401177	0.000000	0.000000
-20.381177	0.000000	0.000000
-20.361177	0.000000	0.000000
-20.341177	0.000000	0.000000
-20.321077	0.000000	0.000000
-20.301077	0.000000	0.000000
-20.281077	0.000000	0.000000
-20.261077	0.000000	0.000000
-20.241077	0.000000	0.000000
-20.221077	0.000000	0.000000
-20.201077	0.000000	0.000000
-20.181077	0.000000	0.000000
-20.161077	0.000000	0.000000
-20.141077	0.000000	0.000000
-20.120977	0.000000	0.000000
-20.100977	0.000000	0.000000
-20.080977	0.000000	0.000000
-20.060977	0.000000	0.000000
-20.040977	0.000000	0.000000
-20.020977	0.000000	0.000000
-20.000977	0.000000	0.000000
-19.980977	0.000000	0.000000
-19.960977	0.000000	0.000000
-19.940977	0.000000	0.000000
-19.920877	0.000000	0.000000
-19.900877	0.000000	0.000000
-19.880877	0.000000	0.000000
-19.860877	0.000000	0.000000
-19.840877	0.000000	0.000000
-19.820877	0.000000	0.000000
-19.800877	0.000000	0.000000
-19.780877	0.000000	0.000000
-19.760877	0.000000	0.000000
-19.740877	0.000000	0.000000
-19.720777	0.000000	0.000000
-19.700777	0.000000	0.000000
-19.680777	0.000000	0.000000
-19.660777	0.000000	0.000000
-19.640777	0.000000	0.000000
-19.620777	0.000000	0.000000
-19.600777	0.000000	0.000000
-19.580777	0.000000	0.000000
-19.560777	0.000000	0.000000
-19.540777	0.000000	0.000000
-19.520677	0.000000	0.000000
-19.500677	0.000000	0.000000
-19.480677	0.000000	0.000000
-19.460677	0.000000	0.000000
-19.440677	0.000000	0.000000
-19.420677	0.000000	0.000000
-19.400677	0.000000	0.000000
-19.380677	0.000000	0.000000
-19.360677	0.000000	0.000000
-19.340677	0.000000	0.000000
-19.320577	0.000000	0.000000
-19.300577	0.000000	0.000000
-19.280577	0.000000	0.000000
-19.260577	0.000000	0.000000
-19.240577	0.000000	0.000000
-19.220577	0.000000	0.000000
-19.200577	0.000000	0.000000
-19.180577	0.000000	0.000000
-19.160577	0.000000	0.000000
-19.140577	0.000000	0.000000
-19.120477	0.000000	0.000000
-19.100477	0.000000	0.000000
-19.080477	0.000000	0.000000
-19.060477	0.000000	0.000000
-19.040477	0.000000	0.000000
-19.020477	0.000000	0.000000
-19.000477	0.000000	0.000000
-18.980477	0.000000	0.000000
-18.960477	0.000000	0.000000
-18.940477	0.000000	0.000000
-18.920377	0.000000	0.000000
-18.900377	0.000000	0.000000
-18.880377	0.000000	0.000000
-18.860377	0.000000	0.000000
-18.840377	0.000000	0.000000
-18.820377	0.000000	0.000000
-18.800377	0.000000	0.000000
-18.780377	0.000000	0.000000
-18.760377	0.000000	0.000000
-18.740377	0.000000	0.000000
-18.720277	0.000000	0.000000
-18.700277	0.000000	0.000000
-18.680277	0.000000	0.000000
-18.660277	0.000000	0.000000
