Energy(eV)	C_p_DOS	Pt_d_DOS
-15.644965	0.000000	0.000000
-15.624865	0.000000	0.000000
-15.604865	0.000000	0.000000
-15.584865	0.000000	0.000000
-15.564865	0.000000	0.000000
-15.544865	0.000000	0.000000
-15.524865	0.000000	0.000000
-15.504865	0.000000	0.000000
-15.484865	0.000000	0.000000
-15.464865	0.000000	0.000000
-15.444865	0.000000	0.000000
-15.424765	0.000000	0.000000
-15.404765	0.000000	0.000000
-15.384765	0.000000	0.000000
-15.364765	0.000000	0.000000
-15.344765	0.000000	0.000000
-15.324765	0.000000	0.000000
-15.304765	0.000000	0.000000
-15.284765	0.000000	0.000000
-15.264765	0.000000	0.000000
-15.244765	0.000000	0.000000
-15.224665	0.000000	0.000000
-15.204665	0.000000	0.000000
-15.184665	0.000000	0.000000
-15.164665	0.000000	0.000000
-15.144665	0.000000	0.000000
-15.124665	0.000000	0.000000
-15.104665	0.000000	0.000000
-15.084665	0.000000	0.000000
-15.064665	0.000000	0.000000
-15.044665	0.000000	0.000000
-15.024565	0.000000	0.000000
-15.004565	0.000000	0.000000
-14.984565	0.000000	0.000000
-14.964565	0.000000	0.000000
-14.944565	0.000000	0.000000
-14.924565	0.000000	0.000000
-14.904565	0.000000	0.000000
-14.884565	0.000000	0.000000
-14.864565	0.000000	0.000000
-14.844565	0.000000	0.000000
-14.824465	0.000000	0.000000
-14.804465	0.000000	0.000000
-14.784465	0.000000	0.000000
-14.764465	0.000000	0.000000
-14.744465	0.000000	0.000000
-14.724465	0.000000	0.000000
-14.704465	0.000000	0.000000
-14.684465	0.000000	0.000000
-14.664465	0.000000	0.000000
-14.644465	0.000000	0.000000
-14.624365	0.000000	0.000000
-14.604365	0.000000	0.000000
-14.584365	0.000000	0.000000
-14.564365	0.000000	0.000000
-14.544365	0.000000	0.000000
-14.524365	0.000000	0.000000
-14.504365	0.000000	0.000000
-14.484365	0.000000	0.000000
-14.464365	0.000000	0.000000
-14.444365	0.000000	0.000000
-14.424265	0.000000	0.000000
-14.404265	0.000000	0.000000
-14.384265	0.000000	0.000000
